"","sample.ag..10000..replace...T.","sample.conta..10000..replace...T.","cdlc","valor"
"4372","01","185",49,48.7042352840976
"4373","01","231",49,66.2493418465646
"4374","02","171",50,10.6728138843971
"4375","02","238",49,47.7892098920973
"4376","01","237",58,38.4191344572101
"4377","02","207",58,24.3828293830987
"4378","01","217",59,54.2545949574142
"4379","01","156",49,57.1316974461671
"4380","01","169",50,69.6046096498749
"4381","01","236",59,42.8995624661382
"4382","01","162",50,39.9018700496955
"4383","01","162",47,30.5265899099448
"4384","02","176",58,43.9820529133421
"4385","01","238",52,52.6852268497536
"4386","02","220",49,41.8191218742531
"4387","02","194",60,55.5087103728466
"4388","01","221",46,50.8884115862361
"4389","02","230",55,23.4464226945681
"4390","02","181",55,55.4298651241709
"4391","01","174",58,39.4169132498817
"4392","02","153",48,68.6914712955493
"4393","02","163",60,65.9530759216318
"4394","01","148",56,52.1210468587984
"4395","01","151",47,61.4071518433462
"4396","01","214",52,43.8836135896609
"4397","01","195",55,55.3400497651261
"4398","02","160",53,44.7741346036739
"4399","02","175",56,47.209625962897
"4400","02","171",57,55.9752001840843
"4401","02","226",58,60.3383676839312
"4402","01","181",49,57.117540577281
"4403","01","201",57,24.0837907555749
"4404","02","240",55,52.7398377091063
"4405","01","177",46,57.6823237662528
"4406","02","163",51,32.0305982258423
"4407","02","184",51,40.8672337866823
"4408","01","172",54,61.6691594947082
"4409","02","214",48,25.9839324616406
"4410","02","190",55,62.72479333235
"4411","02","230",49,76.9558268053908
"4412","01","234",45,56.3036092359623
"4413","02","151",45,36.5296178810552
"4414","01","230",50,61.1786505729433
"4415","02","164",59,63.9269600218009
"4416","02","145",45,42.312833660823
"4417","02","150",50,67.7920542086959
"4418","01","144",47,55.529487168147
"4419","01","155",49,62.3984306702488
"4420","01","217",56,92.4457471795765
"4421","02","212",54,26.4422059957825
"4422","02","240",56,34.5184432743762
"4423","02","208",59,44.2374044402133
"4424","02","227",60,34.1372928472832
"4425","01","162",49,44.8635068531013
"4426","02","237",46,76.0411569922086
"4427","02","238",56,17.1685518051365
"4428","01","155",57,48.8730970271388
"4429","01","210",46,73.1930891606956
"4430","01","223",51,13.7492937628744
"4431","02","144",54,43.4203006324153
"4432","02","181",59,70.2038166044328
"4433","02","153",56,34.8645861010442
"4434","02","200",59,47.3931728769835
"4435","02","213",52,33.631530201653
"4436","01","173",47,71.258895106487
"4437","01","228",56,67.6852285030748
"4438","01","222",50,51.1265164957947
"4439","01","212",54,62.5903314776086
"4440","02","212",47,40.3224063475272
"4441","01","150",58,53.6296803657031
"4442","01","159",47,22.0064820302745
"4443","02","164",47,42.4108583876628
"4444","01","153",50,53.7353788889819
"4445","01","166",56,49.6728806566225
"4446","01","200",46,36.7746434578039
"4447","01","164",55,36.0576572162798
"4448","02","218",58,31.5915727947416
"4449","02","225",54,32.0302622104499
"4450","02","187",52,66.6867641278632
"4451","01","212",54,18.9732149648451
"4452","02","150",47,36.0513597880803
"4453","02","183",55,62.4046541847894
"4454","02","187",57,52.2486810183772
"4455","01","230",50,67.0324488438203
"4456","02","194",56,50.3079747710599
"4457","01","181",55,73.2246400360416
"4458","02","150",51,51.7927105838707
"4459","02","148",54,66.8193449840061
"4460","01","224",53,44.3160756756419
"4461","01","229",55,42.5332147829735
"4462","02","235",56,51.6348185262246
"4463","02","210",52,50.2646446614161
"4464","01","234",48,45.4676357876757
"4465","02","185",46,40.4051496827153
"4466","01","170",60,40.9059422813026
"4467","02","175",49,55.0060371118556
"4468","01","222",60,43.3606300525584
"4469","02","146",53,71.6459188557539
"4470","01","240",49,41.002211637944
"4471","02","199",53,64.4715410714973
"4472","02","176",59,48.4589976043652
"4473","02","217",58,49.3408443369388
"4474","01","230",54,40.7035100898561
"4475","01","224",57,49.7612451519834
"4476","02","194",54,49.3647606261
"4477","01","237",52,69.1324946566166
"4478","01","180",53,78.0849495013423
"4479","01","226",48,25.2667428455003
"4480","01","163",52,62.6338853574119
"4481","01","203",50,41.704022828743
"4482","01","193",52,52.9479554005013
"4483","01","165",55,34.0743774928199
"4484","01","203",58,53.1068422619239
"4485","02","219",58,63.0966709524274
"4486","02","185",51,57.903142489578
"4487","01","157",53,72.5283849927876
"4488","02","149",51,57.7983302285941
"4489","01","187",46,33.531187716513
"4490","02","186",54,51.3250776593287
"4491","02","184",53,50.4288016614878
"4492","01","163",45,39.3513239192477
"4493","02","218",50,32.7354678848924
"4494","01","222",47,67.3614701456211
"4495","02","218",58,32.1592739236613
"4496","01","213",53,65.8346108977462
"4497","01","151",54,80.839518236724
"4498","02","155",60,44.7456899558722
"4499","02","156",49,43.3172263746981
"4500","01","195",54,73.1228150049764
"4501","01","141",48,59.5137192414493
"4502","02","189",57,45.4075258033276
"4503","02","215",53,62.1708111213199
"4504","01","200",59,19.9374827277211
"4505","02","229",59,58.8730032230655
"4506","01","163",53,50.5825045483585
"4507","01","162",54,21.8353560991287
"4508","01","219",60,51.0882408435708
"4509","02","152",51,48.6249362385394
"4510","01","200",56,40.4861346992725
"4511","02","187",52,63.9175421602942
"4512","01","168",53,54.5142621502166
"4513","01","238",60,42.8973866977799
"4514","02","207",45,45.3173668010582
"4515","01","162",52,40.8562485611859
"4516","01","219",51,53.8428871492148
"4517","01","192",45,52.9431416335681
"4518","01","221",60,47.0068451256723
"4519","02","189",59,57.1442823754626
"4520","02","192",55,27.4348624315675
"4521","01","161",59,56.3752564013003
"4522","01","213",48,45.2588509499577
"4523","02","154",47,44.2421029552927
"4524","02","146",54,44.5504892056679
"4525","02","141",60,47.1846025159377
"4526","02","181",52,64.4391049149777
"4527","01","228",52,52.4691337855965
"4528","01","231",56,64.8940601473149
"4529","01","202",55,45.0193976473354
"4530","02","184",54,24.6004439695146
"4531","01","200",50,55.2102597730296
"4532","01","153",55,23.795533259669
"4533","02","171",53,56.2252701135363
"4534","01","147",48,78.8736164284003
"4535","01","191",60,46.2377311906352
"4536","02","150",52,53.8666191820576
"4537","01","160",47,60.2642467268043
"4538","02","237",49,71.0866440171887
"4539","01","185",49,60.3793804792057
"4540","02","171",55,61.249041635715
"4541","01","197",56,27.6880676424627
"4542","02","144",53,50.5542698639023
"4543","02","174",58,33.6259472078727
"4544","01","172",54,49.0001770576781
"4545","02","203",54,21.923155457507
"4546","02","236",58,38.0095560641657
"4547","02","175",50,31.047837948295
"4548","01","187",56,60.4634852115843
"4549","02","238",45,51.913401607215
"4550","01","166",58,20.3929255753782
"4551","02","146",59,41.1858471018985
"4552","02","212",56,37.452203512757
"4553","01","227",59,55.9717091986831
"4554","02","225",57,55.0926997966004
"4555","02","208",45,81.3814535612209
"4556","01","224",55,67.4011064061447
"4557","01","153",51,37.8369967888659
"4558","01","230",48,23.1779359919338
"4559","01","215",47,47.7385280370645
"4560","02","154",52,29.0377518105477
"4561","01","162",49,37.9675089829027
"4562","01","149",58,57.0318229389016
"4563","02","223",51,42.8494013692179
"4564","01","187",50,35.4682702037679
"4565","02","182",50,60.9779163363037
"4566","02","166",45,42.0560553677577
"4567","02","196",58,79.8943811743274
"4568","01","229",60,60.5921220735231
"4569","01","232",60,54.1832087356309
"4570","02","212",54,38.5065359317447
"4571","02","223",58,50.3890548092493
"4572","01","174",48,73.3964345592483
"4573","01","196",50,56.9667879613689
"4574","01","207",51,43.0793000439005
"4575","02","155",49,68.0523699782816
"4576","02","169",56,35.9249274227977
"4577","01","197",56,63.547613301254
"4578","02","142",45,82.7910024849979
"4579","01","160",52,43.9949362315457
"4580","02","187",55,50.8830344484453
"4581","02","172",58,33.3550567075871
"4582","02","235",54,34.9402469039315
"4583","01","144",59,53.4839679823511
"4584","02","175",60,58.4687951703477
"4585","01","155",50,44.4907728328978
"4586","01","200",55,67.1971520090137
"4587","01","174",49,79.2227082815279
"4588","02","196",47,48.3432529550901
"4589","02","187",55,24.1873035478217
"4590","01","214",56,73.6380371889702
"4591","01","227",54,55.2417783051585
"4592","02","176",45,36.468767484017
"4593","02","171",50,71.4817346867494
"4594","01","152",45,45.1336102185849
"4595","02","229",50,72.3473404744983
"4596","01","226",46,65.9942017913726
"4597","02","178",57,77.0547307535141
"4598","01","200",54,84.9383707648
"4599","01","181",56,46.6975407056101
"4600","02","154",60,61.3107875478834
"4601","02","169",49,49.7422660932426
"4602","02","234",48,53.1815840413084
"4603","02","221",51,45.7990144821145
"4604","01","185",49,48.9801944507873
"4605","01","152",57,25.4240642286882
"4606","02","209",47,54.0286657281255
"4607","02","240",53,83.7181921749931
"4608","02","154",52,47.9146193179838
"4609","01","157",57,69.1602676550976
"4610","02","195",55,28.763175405652
"4611","01","161",51,58.4395019395242
"4612","02","220",46,54.1932791181854
"4613","02","171",45,36.0303877867106
"4614","02","231",52,31.518427600095
"4615","01","169",60,75.5517783008565
"4616","01","235",50,65.9861991668609
"4617","01","185",56,67.5131521170384
"4618","01","188",59,32.880596958029
"4619","01","222",47,51.278817485929
"4620","01","173",58,33.0594711124935
"4621","01","149",47,58.2895556454568
"4622","01","142",50,27.9529316131152
"4623","01","227",56,45.1629947727868
"4624","02","225",54,33.9679461998197
"4625","01","195",55,30.9499317668438
"4626","02","179",55,29.1657111864405
"4627","01","207",53,25.3383144440214
"4628","02","181",45,17.4820592374476
"4629","01","152",56,68.8648934863073
"4630","02","170",48,54.8468388855404
"4631","01","158",51,51.9666997811979
"4632","02","193",50,29.8801898312393
"4633","01","150",53,61.086082249616
"4634","01","184",46,60.3105720563371
"4635","02","239",55,56.3963049548657
"4636","01","172",48,36.7795680506481
"4637","01","143",53,65.7263218980644
"4638","02","195",56,70.4451524487062
"4639","01","208",54,29.2554399637655
"4640","01","170",54,32.9192255416811
"4641","02","180",46,36.9015471285205
"4642","02","191",52,31.6784318418707
"4643","01","174",51,40.7121369408288
"4644","02","212",51,55.4821767497242
"4645","01","184",60,65.2850858217018
"4646","01","236",48,34.7542852649265
"4647","01","194",57,52.1616301965137
"4648","02","164",49,33.1164764917679
"4649","01","180",51,21.4370211108642
"4650","01","145",53,48.8561839369293
"4651","01","172",57,49.8957646258992
"4652","02","175",55,39.5909197608399
"4653","02","237",45,70.9305056773502
"4654","02","164",59,69.1903406155943
"4655","02","184",51,81.735695729102
"4656","02","220",50,64.3591704543131
"4657","02","157",54,66.5855515029793
"4658","01","234",59,24.5206102974207
"4659","01","149",53,82.0271634341035
"4660","01","178",59,42.1140155167331
"4661","01","142",60,66.4619362141484
"4662","01","144",47,57.1279771083616
"4663","02","196",48,47.7705460683443
"4664","01","178",46,42.4263936417257
"4665","01","174",47,70.5638483113478
"4666","01","228",53,68.6468598157346
"4667","02","195",55,36.937392014612
"4668","01","227",52,42.4661553812795
"4669","01","156",54,61.0036776776332
"4670","02","215",53,48.0239005573707
"4671","02","167",57,63.2559428207981
"4672","02","212",51,34.2822321090354
"4673","02","172",50,53.9147140714644
"4674","01","146",45,49.7904609761557
"4675","01","148",58,70.8895296167167
"4676","01","189",60,75.0861607926884
"4677","02","219",52,60.314903805846
"4678","02","193",45,50.739730994969
"4679","02","181",55,45.1999410891035
"4680","02","184",46,87.3824968076191
"4681","02","142",52,66.8828436905528
"4682","01","209",50,11.7347408639379
"4683","01","180",50,29.8940882926947
"4684","02","204",46,54.8741213180467
"4685","01","218",45,52.7490499213418
"4686","01","180",57,57.4473357003809
"4687","01","215",56,36.5142565124164
"4688","02","168",57,51.6080409727822
"4689","02","209",48,42.8093182642205
"4690","02","198",58,45.0556167479428
"4691","01","199",47,36.1659896388228
"4692","02","162",48,62.6173829149909
"4693","02","147",55,42.8233902769341
"4694","02","240",49,54.616574303293
"4695","01","231",59,54.2564148558776
"4696","01","170",60,38.8699476441485
"4697","02","236",46,51.3684359101115
"4698","01","176",49,61.7119515507522
"4699","01","209",47,33.3840383684942
"4700","01","218",49,34.0216257242118
"4701","02","197",54,33.9626556196038
"4702","01","176",45,74.4752343598442
"4703","02","209",60,98.0783764686879
"4704","02","224",58,60.2975251227069
"4705","01","170",49,46.9178770808935
"4706","01","219",60,79.3135793355054
"4707","02","239",49,31.8947666967148
"4708","02","218",60,59.1858416417648
"4709","01","216",47,48.074378416429
"4710","02","197",48,19.2849800154053
"4711","02","207",49,59.3430510735254
"4712","01","218",60,48.4023539359481
"4713","02","202",51,64.256785312691
"4714","01","229",56,48.4269352910669
"4715","02","199",60,52.2678843454015
"4716","02","209",50,62.355580528498
"4717","01","160",51,57.1339124254198
"4718","01","238",49,33.8133103637225
"4719","02","195",54,35.9547101607769
"4720","01","192",45,61.6539291018744
"4721","02","168",51,26.2012031198448
"4722","01","145",58,56.2350670701324
"4723","01","150",56,27.5750842083809
"4724","02","209",53,45.0287326055006
"4725","02","193",47,18.9547539403468
"4726","01","141",49,46.7767716516611
"4727","01","152",48,46.3345068937599
"4728","02","235",58,12.5110834054195
"4729","01","198",45,73.0417000057317
"4730","02","155",52,57.4700603758237
"4731","01","173",58,50.7051890773579
"4732","02","208",58,55.8071850164477
"4733","02","162",45,68.8221256631374
"4734","01","203",53,70.5444511034973
"4735","02","168",46,45.5874275271371
"4736","02","216",48,73.1672338046646
"4737","01","186",51,38.2079507052688
"4738","02","170",60,47.7211442056186
"4739","01","220",59,20.1380779954771
"4740","01","142",51,49.7312767396557
"4741","02","197",58,50.4699644481773
"4742","01","216",55,60.6357267402007
"4743","02","149",60,31.3673379673586
"4744","01","178",56,68.129437239742
"4745","02","194",54,66.5549015763733
"4746","01","171",58,64.9690156748486
"4747","01","163",53,45.9052145245632
"4748","01","236",57,37.2824527896427
"4749","01","184",45,75.1860074601364
"4750","02","229",48,28.3456931385407
"4751","02","192",57,34.7616258539681
"4752","02","152",53,12.9313657311094
"4753","02","236",59,49.7495201506061
"4754","02","240",59,48.8764339363199
"4755","02","158",48,48.7017287725769
"4756","01","193",53,65.3985884252419
"4757","02","175",57,29.8987724556277
"4758","01","211",60,52.8057143732172
"4759","02","240",57,37.7413698620396
"4760","01","155",55,71.278446586258
"4761","02","146",58,30.0240384315629
"4762","02","159",50,52.6013593684173
"4763","02","208",59,43.2942360035385
"4764","02","205",51,37.2420342314798
"4765","01","168",48,46.2208676723179
"4766","01","141",55,47.595279165749
"4767","02","147",49,43.4393356422763
"4768","01","160",56,51.2777196319949
"4769","02","169",52,31.893914325023
"4770","02","188",58,55.6429943695942
"4771","02","225",45,54.9514727394651
"4772","02","201",48,80.9818205766981
"4773","01","213",51,59.7384337458631
"4774","02","188",58,35.4816685713886
"4775","01","177",50,68.8428546962763
"4776","01","229",60,59.0695695947888
"4777","01","173",46,50.1146903623263
"4778","02","192",53,36.4162707161668
"4779","02","206",57,48.8635368508925
"4780","01","229",45,66.6330502400678
"4781","02","229",49,45.0843438041515
"4782","02","174",53,57.6652887618544
"4783","01","207",54,22.9156619837325
"4784","02","235",60,64.4065688901503
"4785","02","182",55,27.6645248299109
"4786","02","221",55,49.2042860398247
"4787","02","228",55,56.1142730643137
"4788","01","204",60,59.5640012323046
"4789","02","151",49,49.0785524530672
"4790","01","179",46,78.5797381292148
"4791","02","145",57,42.0519418877419
"4792","02","205",50,52.4819370521751
"4793","02","141",52,65.0055319266278
"4794","02","201",48,44.1578493440483
"4795","01","153",59,45.8991293558134
"4796","02","213",54,28.4856715234567
"4797","02","208",59,44.0970916552369
"4798","02","194",56,38.9566523533449
"4799","01","191",50,27.8987524974931
"4800","02","196",50,74.0667590814344
"4801","01","232",57,41.8292884342162
"4802","01","216",51,26.1981620885263
"4803","01","153",60,62.4993099200463
"4804","01","201",46,43.7491628640388
"4805","02","182",58,55.4843347551234
"4806","01","229",51,37.0467815123323
"4807","02","176",54,77.769948461745
"4808","01","178",57,41.6158945668917
"4809","01","191",48,37.3988623166114
"4810","02","146",49,54.1269618227189
"4811","01","182",60,51.1309015164742
"4812","01","184",46,53.7634568136046
"4813","02","170",45,46.4078752197404
"4814","01","219",58,21.2080445018868
"4815","02","199",59,37.8319687686671
"4816","01","232",45,58.0195487698831
"4817","01","174",47,57.7841885304685
"4818","01","239",56,51.4934517038904
"4819","02","207",57,34.8849712552597
"4820","02","204",53,36.2873885441398
"4821","02","237",47,57.9550938300643
"4822","01","154",53,50.0483238335619
"4823","02","177",47,73.0564830442038
"4824","02","142",54,32.9178232929794
"4825","02","149",57,53.3791156884495
"4826","02","158",48,48.231019650082
"4827","01","157",55,56.9672052791957
"4828","02","164",57,60.1640415689514
"4829","01","177",49,38.7471412075376
"4830","02","210",60,52.5387430902188
"4831","02","193",53,38.5417553406182
"4832","02","152",58,56.8653682855033
"4833","01","233",48,75.6048647891751
"4834","02","225",59,34.4491307818663
"4835","02","234",53,50.5570194522099
"4836","01","165",45,55.2397939429759
"4837","02","189",52,73.7554336271948
"4838","01","162",56,33.8535570131997
"4839","02","230",57,36.7658699973337
"4840","02","173",60,45.8897610371358
"4841","01","162",55,47.4756153138559
"4842","01","199",45,48.5215353803506
"4843","01","200",47,25.651305597055
"4844","02","193",51,65.6443658780081
"4845","02","186",46,56.9305112871951
"4846","02","177",59,57.1539894045328
"4847","02","223",51,54.9608773825911
"4848","02","228",59,61.8560892957026
"4849","02","194",55,20.6768194286337
"4850","02","146",57,31.1006523309255
"4851","01","149",58,55.5337163345064
"4852","01","149",46,46.2375693520313
"4853","02","232",54,45.7113526659387
"4854","01","142",48,74.4121253025301
"4855","02","226",52,59.194030561454
"4856","01","152",56,27.412264429266
"4857","02","218",51,57.1363510454392
"4858","01","178",47,70.6735682054193
"4859","02","148",60,51.2278810483009
"4860","02","146",60,62.7602820601561
"4861","01","190",45,60.4523854077812
"4862","02","225",55,34.9605553469745
"4863","01","207",54,54.0618156473656
"4864","01","179",58,59.8342107531903
"4865","02","233",60,87.459354079742
"4866","02","200",59,47.7479040972624
"4867","02","206",49,61.6652231809635
"4868","01","170",52,74.3924514939417
"4869","01","222",54,60.3955141152811
"4870","02","192",47,44.1840073811995
"4871","02","215",50,68.576035380005
"4872","01","206",51,76.077681880513
"4873","01","209",51,42.6469545429913
"4874","01","203",55,50.2615383709891
"4875","01","153",55,50.4273136755193
"4876","02","214",56,49.9489615446414
"4877","02","174",50,53.133379662588
"4878","01","221",53,34.3377993918567
"4879","02","170",47,47.211708739627
"4880","01","231",46,47.7039481849187
"4881","02","204",54,33.5479705660764
"4882","01","208",50,72.4746009631656
"4883","02","170",52,45.5665003367499
"4884","01","156",58,64.4751101133103
"4885","01","212",58,44.3934736111593
"4886","02","197",55,33.636657749217
"4887","01","183",50,63.6209147756969
"4888","01","143",60,61.7173513911956
"4889","01","230",45,51.1578959607942
"4890","01","217",45,46.418851210164
"4891","01","189",58,61.1933411617622
"4892","01","188",46,69.4755013262196
"4893","01","176",58,51.0706990645825
"4894","01","153",59,65.1168558807811
"4895","01","223",52,27.2389889708549
"4896","01","157",55,48.7783561310198
"4897","01","153",59,46.2535693091703
"4898","01","215",49,45.0183994656059
"4899","02","229",48,74.1233455288907
"4900","01","212",56,50.5999718861422
"4901","01","146",49,46.031930991319
"4902","01","202",51,57.3730545508937
"4903","02","211",60,32.1913056588159
"4904","01","155",56,61.961429622146
"4905","02","201",57,41.1046922996969
"4906","01","176",55,41.5577484822207
"4907","01","191",45,58.7434355618604
"4908","02","146",56,28.3512724346692
"4909","02","173",60,52.7106690715744
"4910","01","184",54,43.3616942455602
"4911","01","224",47,60.7659440555588
"4912","01","237",56,55.0608940731082
"4913","02","234",48,59.5157076318212
"4914","02","208",47,71.072011697564
"4915","02","178",50,67.2051918071659
"4916","02","170",57,57.4778570801772
"4917","01","222",57,53.5347063109536
"4918","01","175",54,69.6932489760221
"4919","01","155",60,48.7600935545723
"4920","01","225",50,80.6203831154651
"4921","02","177",54,22.17562133359
"4922","01","149",55,30.1161469647373
"4923","01","158",60,51.8174776567256
"4924","01","192",45,74.1214100084188
"4925","01","148",52,64.0999050929773
"4926","01","197",59,54.5314748811582
"4927","02","211",45,38.0217390451338
"4928","01","152",60,56.0052552511078
"4929","01","234",53,37.8722621525556
"4930","01","233",58,59.4762934994044
"4931","01","141",54,78.5527742187096
"4932","01","172",46,11.3475367273152
"4933","01","143",47,53.7807055096836
"4934","02","158",52,52.6810001149474
"4935","02","218",50,62.3005934866805
"4936","01","166",60,57.5316000886118
"4937","02","188",45,29.455772914094
"4938","02","197",54,58.9738796101807
"4939","01","223",58,54.6107183885
"4940","02","208",51,60.0208253367921
"4941","01","143",60,43.6762637947275
"4942","02","220",58,75.6341585671119
"4943","02","233",48,56.7334658180341
"4944","02","141",49,57.3113426685968
"4945","01","166",54,27.9312392537374
"4946","02","213",60,61.6051883942983
"4947","01","211",52,28.6890012716194
"4948","02","229",46,42.8779859225139
"4949","02","173",46,55.3093160103727
"4950","01","149",50,57.9513592486044
"4951","02","203",51,58.8535672645198
"4952","02","141",59,57.1945009593921
"4953","01","212",58,85.3797161310306
"4954","01","235",57,56.4844319258642
"4955","01","185",51,35.9996525196565
"4956","01","240",53,38.1656512422078
"4957","01","196",57,71.3504566819808
"4958","01","149",56,64.8886062286322
"4959","02","226",50,31.6551217077814
"4960","01","238",51,36.5093214449371
"4961","01","191",59,41.5420807901124
"4962","02","156",58,52.5353513292381
"4963","01","141",45,59.0516610015364
"4964","02","225",51,61.8915047442614
"4965","01","162",56,18.586899962943
"4966","01","190",54,73.8981632222294
"4967","01","148",57,47.6920034873
"4968","02","164",51,17.7904797999114
"4969","01","186",48,71.2518837677725
"4970","02","194",55,48.611748884845
"4971","01","178",50,79.2371550855144
"4972","01","216",50,62.2411241329644
"4973","02","233",60,62.9192022029537
"4974","02","235",49,32.4253446507529
"4975","01","168",47,32.4550277378676
"4976","02","152",48,42.6931992653291
"4977","02","193",51,67.3654819800022
"4978","02","240",53,45.3938622949295
"4979","01","167",48,60.2367703494365
"4980","01","225",52,47.5511823600007
"4981","02","151",47,81.0505054391105
"4982","02","179",56,67.5146292640771
"4983","01","208",54,41.4602385049484
"4984","01","158",59,48.5230837854965
"4985","01","188",54,74.8020818853278
"4986","01","201",46,29.3639169788194
"4987","01","192",49,25.2526383321334
"4988","01","170",52,46.8256130037228
"4989","01","184",46,49.6522195032925
"4990","01","159",49,63.5727462044027
"4991","02","219",57,43.0983410335623
"4992","02","217",50,50.1173419327244
"4993","02","206",56,47.3284845545477
"4994","02","178",48,60.0746996655969
"4995","01","171",50,35.8570561701452
"4996","02","199",45,60.9903967709753
"4997","01","143",45,57.0843612967858
"4998","02","194",47,57.5682033669782
"4999","02","211",58,60.7326453977457
"5000","02","188",45,28.2981127792665
"5001","01","234",47,54.8971654708263
"5002","01","143",51,39.5203843034243
"5003","02","187",60,55.1394210231264
"5004","02","216",55,27.7261714278191
"5005","01","184",53,67.0289119023916
"5006","02","178",52,41.9042446887663
"5007","02","197",46,71.7922542699806
"5008","02","207",48,50.3702084132013
"5009","01","158",50,35.5020203211372
"5010","02","168",45,46.0011087134378
"5011","02","192",49,34.8074981632153
"5012","01","213",53,48.1816582875935
"5013","01","213",48,62.3280260309046
"5014","01","205",49,50.6988025366856
"5015","01","219",54,39.4561102086078
"5016","01","155",51,68.6489775111824
"5017","02","233",46,51.6659613469025
"5018","02","218",49,53.0048627885921
"5019","01","180",49,46.5503672943289
"5020","02","222",52,67.7209342596764
"5021","01","152",45,37.2436619347412
"5022","01","196",49,40.6781216890288
"5023","01","181",48,49.3109029783235
"5024","01","222",47,53.0135470058285
"5025","02","206",45,45.2057437550999
"5026","02","166",53,61.4395995917321
"5027","02","148",56,66.8920165461115
"5028","02","225",45,67.3831353269809
"5029","01","218",51,47.923833653308
"5030","02","204",51,49.2884948366059
"5031","01","223",46,31.4134419086556
"5032","01","153",45,61.8760109798972
"5033","02","203",55,44.2524539168599
"5034","02","172",59,52.463446420863
"5035","02","229",46,59.6148850765211
"5036","02","193",47,78.6447628340962
"5037","02","168",49,43.3480779696274
"5038","02","185",48,35.430472149068
"5039","01","158",46,54.160082741404
"5040","02","240",59,42.7573812170824
"5041","01","143",57,44.7285323238521
"5042","02","232",58,30.639184910922
"5043","02","157",56,49.5962154637377
"5044","01","210",52,53.9883131454382
"5045","01","194",51,55.1625012894362
"5046","01","169",45,37.6543634313642
"5047","01","233",54,57.5378791655379
"5048","02","195",51,51.7225012214692
"5049","01","206",55,54.2109976799051
"5050","01","159",50,24.9350764707141
"5051","02","141",55,32.9015618303468
"5052","02","238",56,40.599568830997
"5053","01","143",48,56.2872961462545
"5054","02","174",53,47.1545977324214
"5055","02","154",51,75.4256801022509
"5056","01","199",46,41.6969903199297
"5057","01","174",56,52.0936660213286
"5058","02","143",58,26.0960340694264
"5059","01","157",60,38.7677265283168
"5060","02","234",57,34.1422639247327
"5061","02","218",58,66.1663927182713
"5062","01","194",60,42.8191534484684
"5063","01","173",51,34.6120219990943
"5064","02","219",57,49.4338804704679
"5065","02","181",47,44.2357151421794
"5066","01","192",55,68.9250674139384
"5067","02","189",56,58.3227948817063
"5068","01","170",58,35.5084460030833
"5069","02","154",56,65.7393519145
"5070","02","176",59,56.0067228911723
"5071","01","203",57,45.4199984161661
"5072","02","235",49,57.9937261185887
"5073","01","231",54,50.4022601518215
"5074","02","208",48,43.6738552320813
"5075","02","223",50,15.5863217585414
"5076","01","184",60,43.2664313139787
"5077","01","219",56,63.0160718082855
"5078","02","215",47,34.8735583763216
"5079","01","173",57,74.2604053825894
"5080","02","154",54,97.369759230379
"5081","01","185",60,78.1939605345287
"5082","02","173",49,43.7109041303601
"5083","01","147",54,68.3691435692805
"5084","01","189",47,42.4082287298028
"5085","02","146",54,48.6994361364966
"5086","01","231",59,59.2517842186802
"5087","02","164",48,48.3720950407355
"5088","01","199",47,32.5149563361883
"5089","01","239",46,36.4876388619113
"5090","01","159",46,38.6222479639404
"5091","01","171",59,51.440010016516
"5092","01","213",58,35.7024424094396
"5093","02","161",49,18.842895861028
"5094","02","226",54,63.441112730063
"5095","01","155",59,51.0286233646019
"5096","01","145",56,66.224182609505
"5097","02","217",50,57.6333446979935
"5098","01","165",58,30.9322691988315
"5099","01","150",60,46.3714662106775
"5100","02","185",57,41.7716000085859
"5101","01","173",45,40.8749241531503
"5102","02","183",59,24.7326536182688
"5103","02","182",54,83.292816636597
"5104","02","141",59,35.2748684653092
"5105","02","167",50,29.5758184915885
"5106","02","205",50,44.6585474152187
"5107","02","218",48,57.6456911339276
"5108","01","182",60,28.343966152332
"5109","01","142",58,36.4704323889535
"5110","02","204",45,56.7836862489648
"5111","01","224",49,26.4207415746186
"5112","02","227",45,65.7628618000674
"5113","02","218",49,39.7022326667759
"5114","01","197",52,45.3108828992358
"5115","01","156",60,63.8791831256623
"5116","01","147",46,67.0886299280081
"5117","02","188",52,35.59750531321
"5118","01","226",55,71.6059733905467
"5119","02","191",51,27.6562625142986
"5120","02","212",57,43.1870859011721
"5121","01","217",55,49.7341199036768
"5122","01","151",60,70.5505591940701
"5123","02","168",50,32.1548651732821
"5124","01","153",53,67.0071003968435
"5125","01","193",53,59.5342420309269
"5126","01","147",46,66.8460606029134
"5127","02","202",51,51.3569666011158
"5128","01","160",54,29.8100417368622
"5129","02","169",47,74.4693417180888
"5130","01","212",51,49.3653614740512
"5131","02","155",48,68.508127650673
"5132","01","222",52,73.7076089078751
"5133","02","180",49,55.3548009968481
"5134","02","194",56,38.1732536766116
"5135","02","216",53,56.5089444158807
"5136","01","211",57,58.0716742693484
"5137","02","146",45,49.5840190288261
"5138","01","145",46,69.4920490320859
"5139","02","215",54,60.0054093614948
"5140","01","159",51,61.7479783957483
"5141","02","239",57,56.4495759403271
"5142","02","154",56,46.1841218197847
"5143","01","172",47,40.9808279838079
"5144","02","187",52,26.7438560943936
"5145","01","232",57,53.3246447454292
"5146","01","149",58,63.8361569668693
"5147","02","220",47,54.8631455991093
"5148","02","238",58,47.000244478484
"5149","02","207",48,50.6538327774261
"5150","01","181",54,48.2001060534886
